Date,Time,Level,Component,Content,LineId,EventId,EventTemplate
2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],331,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],332,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,333,E50,Warning Unrecognized package Extended attribute
2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],334,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],335,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,336,E50,Warning Unrecognized package Extended attribute
2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],337,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],338,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,339,E50,Warning Unrecognized package Extended attribute
2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],340,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],341,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,342,E50,Warning Unrecognized package Extended attribute
2016-09-28,04:30:33,Info,CBS,Session: 30546173_4280593480 initialized by client WindowsUpdateAgent.,343,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:33,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],344,E21,Failed internally open package RESULT <*> CBS INVALID PACKAGE
2016-09-28,04:30:33,Info,CBS,Session: 30546173_4280603481 initialized by client WindowsUpdateAgent.,345,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:33,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],346,E21,Failed internally open package RESULT <*> CBS INVALID PACKAGE
2016-09-28,04:30:33,Info,CBS,Session: 30546173_4280613482 initialized by client WindowsUpdateAgent.,347,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:33,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],348,E21,Failed internally open package RESULT <*> CBS INVALID PACKAGE
2016-09-28,04:30:33,Info,CBS,Session: 30546173_4280613483 initialized by client WindowsUpdateAgent.,349,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:33,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],350,E21,Failed internally open package RESULT <*> CBS INVALID PACKAGE
2016-09-28,04:30:33,Info,CBS,Session: 30546173_4280623482 initialized by client WindowsUpdateAgent.,351,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:33,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],352,E21,Failed internally open package RESULT <*> CBS INVALID PACKAGE
2016-09-28,04:30:33,Info,CBS,Session: 30546173_4280633483 initialized by client WindowsUpdateAgent.,353,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:33,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],354,E21,Failed internally open package RESULT <*> CBS INVALID PACKAGE
2016-09-28,04:30:33,Info,CBS,Session: 30546173_4280633484 initialized by client WindowsUpdateAgent.,355,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:33,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],356,E21,Failed internally open package RESULT <*> CBS INVALID PACKAGE
2016-09-28,04:30:33,Info,CBS,Session: 30546173_4281313522 initialized by client WindowsUpdateAgent.,357,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:33,Info,CBS,Session: 30546173_4285113739 initialized by client WindowsUpdateAgent.,358,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:33,Info,CBS,"Read out cached package applicability for package: Package_for_KB3121255~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",359,E29,Read out cached package applicability for package <*>  <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:33,Info,CBS,Session: 30546173_4286503818 initialized by client WindowsUpdateAgent.,360,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:33,Info,CBS,"Read out cached package applicability for package: Package_for_KB2656356~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",361,E29,Read out cached package applicability for package Package for <*> <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:33,Info,CBS,Session: 30546173_4286853838 initialized by client WindowsUpdateAgent.,362,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:33,Info,CBS,"Read out cached package applicability for package: Package_for_KB3108664~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",363,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:33,Info,CBS,Session: 30546173_4286873840 initialized by client WindowsUpdateAgent.,364,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:33,Info,CBS,"Read out cached package applicability for package: Package_for_KB3115858~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",365,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:34,Info,CBS,Session: 30546173_4289083966 initialized by client WindowsUpdateAgent.,366,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:34,Info,CBS,"Read out cached package applicability for package: Package_for_KB3127220~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",367,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:34,Info,CBS,Session: 30546173_4289704001 initialized by client WindowsUpdateAgent.,368,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:34,Info,CBS,"Read out cached package applicability for package: Package_for_KB3060716~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",369,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:34,Info,CBS,Session: 30546173_4294144255 initialized by client WindowsUpdateAgent.,370,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:34,Info,CBS,"Read out cached package applicability for package: Package_for_KB3006137~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",371,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:34,Info,CBS,Session: 30546173_4294174257 initialized by client WindowsUpdateAgent.,372,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:34,Info,CBS,"Read out cached package applicability for package: Package_for_KB3067903~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",373,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:34,Info,CBS,Session: 30546174_187017 initialized by client WindowsUpdateAgent.,374,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:34,Info,CBS,"Read out cached package applicability for package: Package_for_KB3086255~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",375,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:34,Info,CBS,Session: 30546174_857056 initialized by client WindowsUpdateAgent.,376,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:34,Info,CBS,"Read out cached package applicability for package: Package_for_KB3146706~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",377,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:34,Info,CBS,Session: 30546174_1497092 initialized by client WindowsUpdateAgent.,378,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:34,Info,CBS,"Read out cached package applicability for package: Package_for_KB3182203~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",379,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:34,Info,CBS,Session: 30546174_1767108 initialized by client WindowsUpdateAgent.,380,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:34,Info,CBS,"Read out cached package applicability for package: Package_for_KB3075226~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",381,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:34,Info,CBS,Session: 30546174_2037123 initialized by client WindowsUpdateAgent.,382,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:35,Info,CBS,"Read out cached package applicability for package: Package_for_KB3185319~31bf3856ad364e35~amd64~~11.2.1.0, ApplicableState: 112, CurrentState:112",383,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:35,Info,CBS,Session: 30546174_2217133 initialized by client WindowsUpdateAgent.,384,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:35,Info,CBS,Session: 30546174_2817168 initialized by client WindowsUpdateAgent.,385,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:35,Info,CBS,"Read out cached package applicability for package: Package_for_KB3033929~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",386,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:35,Info,CBS,Session: 30546174_8087469 initialized by client WindowsUpdateAgent.,387,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:35,Info,CBS,"Read out cached package applicability for package: Package_for_KB2978742~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",388,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:35,Info,CBS,Session: 30546174_9517551 initialized by client WindowsUpdateAgent.,389,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:35,Info,CBS,"Read out cached package applicability for package: Package_for_KB3177186~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",390,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:35,Info,CBS,Session: 30546174_9817568 initialized by client WindowsUpdateAgent.,391,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:35,Info,CBS,"Read out cached package applicability for package: Package_for_KB3055642~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",392,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:35,Info,CBS,Session: 30546174_9927574 initialized by client WindowsUpdateAgent.,393,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:35,Info,CBS,"Read out cached package applicability for package: Package_for_KB3078601~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: 112, CurrentState:112",394,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:35,Info,CBS,Session: 30546174_10127586 initialized by client WindowsUpdateAgent.,395,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:35,Info,CBS,"Read out cached package applicability for package: Package_for_KB3147071~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",396,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:35,Info,CBS,Session: 30546174_10517608 initialized by client WindowsUpdateAgent.,397,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:35,Info,CBS,"Read out cached package applicability for package: Package_for_KB3019978~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:0",398,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:35,Info,CBS,Session: 30546174_10537609 initialized by client WindowsUpdateAgent.,399,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:35,Info,CBS,"Read out cached package applicability for package: Package_for_KB2563227~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",400,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:35,Info,CBS,Session: 30546174_11037638 initialized by client WindowsUpdateAgent.,401,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:36,Info,CBS,"Read out cached package applicability for package: Package_for_KB3126587~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",402,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:36,Info,CBS,Session: 30546174_17007979 initialized by client WindowsUpdateAgent.,403,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:36,Info,CBS,"Read out cached package applicability for package: Package_for_KB2789645~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",404,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:36,Info,CBS,Session: 30546174_17668017 initialized by client WindowsUpdateAgent.,405,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:36,Info,CBS,"Read out cached package applicability for package: Package_for_KB3138901~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",406,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:36,Info,CBS,Session: 30546174_17818026 initialized by client WindowsUpdateAgent.,407,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:36,Info,CBS,"Read out cached package applicability for package: Package_for_KB2607047~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 0, CurrentState:0",408,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:36,Info,CBS,Session: 30546174_18178046 initialized by client WindowsUpdateAgent.,409,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:36,Info,CBS,Session: 30546174_18398059 initialized by client WindowsUpdateAgent.,410,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:36,Info,CBS,"Read out cached package applicability for package: Package_for_KB3011780~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: 112, CurrentState:112",411,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:36,Info,CBS,Session: 30546174_20238164 initialized by client WindowsUpdateAgent.,412,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:36,Info,CBS,"Read out cached package applicability for package: Package_for_KB3170455~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",413,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:36,Info,CBS,Session: 30546174_20328169 initialized by client WindowsUpdateAgent.,414,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:36,Info,CBS,"Read out cached package applicability for package: Package_for_KB2891804~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",415,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:36,Info,CBS,Session: 30546174_20448176 initialized by client WindowsUpdateAgent.,416,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:36,Info,CBS,"Read out cached package applicability for package: Package_for_KB3156017~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",417,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:36,Info,CBS,Session: 30546174_20458177 initialized by client WindowsUpdateAgent.,418,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:36,Info,CBS,"Read out cached package applicability for package: Package_for_KB3084135~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",419,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:36,Info,CBS,Session: 30546174_20518180 initialized by client WindowsUpdateAgent.,420,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:36,Info,CBS,"Read out cached package applicability for package: Package_for_KB2560656~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",421,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:36,Info,CBS,Session: 30546174_20798196 initialized by client WindowsUpdateAgent.,422,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:36,Info,CBS,"Read out cached package applicability for package: Package_for_KB3184471~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 0, CurrentState:0",423,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:36,Info,CBS,Session: 30546174_21498236 initialized by client WindowsUpdateAgent.,424,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:36,Info,CBS,"Read out cached package applicability for package: Package_for_KB3146963~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",425,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:36,Info,CBS,Session: 30546174_21518237 initialized by client WindowsUpdateAgent.,426,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:36,Info,CBS,"Read out cached package applicability for package: Package_for_KB2918077~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",427,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:36,Info,CBS,Session: 30546174_21788253 initialized by client WindowsUpdateAgent.,428,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:36,Info,CBS,"Read out cached package applicability for package: Package_for_KB2716513~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",429,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:36,Info,CBS,Session: 30546174_21808254 initialized by client WindowsUpdateAgent.,430,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:36,Info,CBS,"Read out cached package applicability for package: Package_for_KB2489256~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:0",431,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:36,Info,CBS,Session: 30546174_21868257 initialized by client WindowsUpdateAgent.,432,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:36,Info,CBS,"Read out cached package applicability for package: Package_for_KB3138962~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",433,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:36,Info,CBS,Session: 30546174_21888258 initialized by client WindowsUpdateAgent.,434,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:36,Info,CBS,"Read out cached package applicability for package: Package_for_KB2552343~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",435,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:36,Info,CBS,Session: 30546174_21968263 initialized by client WindowsUpdateAgent.,436,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:36,Info,CBS,"Read out cached package applicability for package: Package_for_KB3059317~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",437,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:36,Info,CBS,Session: 30546174_22008265 initialized by client WindowsUpdateAgent.,438,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:36,Info,CBS,"Read out cached package applicability for package: Package_for_KB2973201~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",439,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:36,Info,CBS,Session: 30546174_22048268 initialized by client WindowsUpdateAgent.,440,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:37,Info,CBS,"Read out cached package applicability for package: Package_for_KB3072305~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",441,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:37,Info,CBS,Session: 30546174_22448291 initialized by client WindowsUpdateAgent.,442,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:37,Info,CBS,"Read out cached package applicability for package: Package_for_KB3078667~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",443,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:37,Info,CBS,Session: 30546174_22538296 initialized by client WindowsUpdateAgent.,444,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:37,Info,CBS,"Read out cached package applicability for package: Package_for_KB3020369~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",445,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:37,Info,CBS,Session: 30546174_22828312 initialized by client WindowsUpdateAgent.,446,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:37,Info,CBS,"Read out cached package applicability for package: Package_for_KB2943357~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",447,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:37,Info,CBS,Session: 30546174_23648359 initialized by client WindowsUpdateAgent.,448,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:37,Info,CBS,"Read out cached package applicability for package: Package_for_KB3168965~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112",449,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:37,Info,CBS,Session: 30546174_23668360 initialized by client WindowsUpdateAgent.,450,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:37,Info,CBS,"Read out cached package applicability for package: Package_for_KB2620704~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",451,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:37,Info,CBS,Session: 30546174_23938376 initialized by client WindowsUpdateAgent.,452,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:37,Info,CBS,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",453,E10,Read out cached package applicability for package Microsoft Windows <*>  Package Top Level <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:37,Info,CBS,Session: 30546174_24168389 initialized by client WindowsUpdateAgent.,454,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:37,Info,CBS,"Read out cached package applicability for package: Package_for_KB2763523~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",455,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:37,Info,CBS,Session: 30546174_25138444 initialized by client WindowsUpdateAgent.,456,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:37,Info,CBS,"Read out cached package applicability for package: Package_for_KB3075220~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",457,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:37,Info,CBS,Session: 30546174_25988493 initialized by client WindowsUpdateAgent.,458,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:37,Info,CBS,"Read out cached package applicability for package: Package_for_KB2813347~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",459,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:37,Info,CBS,Session: 30546174_27448577 initialized by client WindowsUpdateAgent.,460,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:37,Info,CBS,"Read out cached package applicability for package: Package_for_KB3080446~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112",461,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:37,Info,CBS,Session: 30546174_27518581 initialized by client WindowsUpdateAgent.,462,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:37,Info,CBS,"Read out cached package applicability for package: Package_for_KB2515325~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",463,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:37,Info,CBS,Session: 30546174_27548582 initialized by client WindowsUpdateAgent.,464,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:37,Info,CBS,"Read out cached package applicability for package: Package_for_KB2957189~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",465,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:37,Info,CBS,Session: 30546174_27568583 initialized by client WindowsUpdateAgent.,466,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:37,Info,CBS,"Read out cached package applicability for package: Package_for_KB2718704~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",467,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:37,Info,CBS,Session: 30546174_27758594 initialized by client WindowsUpdateAgent.,468,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:37,Info,CBS,"Read out cached package applicability for package: Package_for_KB2479943~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",469,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:37,Info,CBS,Session: 30546174_27818598 initialized by client WindowsUpdateAgent.,470,E36,Session <*> initialized client Windows Update Agent
2016-09-28,04:30:37,Info,CBS,"Read out cached package applicability for package: Package_for_KB3138612~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",471,E29,Read out cached package applicability for package Package for <*> amd <*> Applicable State <*> Current State <*>
2016-09-28,04:30:37,Info,CBS,Session: 30546174_28288625 initialized by client WindowsUpdateAgent.,472,E36,Session <*> initialized client Windows Update Agent
