Month,Date,Time,User,Component,PID,Address,Content,LineId,EventId,EventTemplate
Jul,2,18:35:12,calvisitor-10-105-163-202,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,291,E120,Apple Cam system Wake Call message Type <*>
Jul,2,18:35:12,authorMacBook-Pro,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,292,E120,Apple Cam system Wake Call message Type <*>
Jul,2,18:35:13,authorMacBook-Pro,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,293,E44,Network Analytics Engine write Journal Record from Cell Fingerprint key LOI Kind Faulty Hashing the primary key failed Dropping the journal record
Jul,2,18:35:23,calvisitor-10-105-163-202,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 49 seconds.  Ignoring.",294,E3,com apple Safari Safe Browsing Update scheduler evaluate activity told run this job however but the start time isn' for <*> seconds Ignoring
Jul,2,18:35:44,calvisitor-10-105-163-202,sandboxd,129,[32626],com.apple.Addres(32626) deny network-outbound /private/var/run/mDNSResponder,295,E28,com apple Add res <*> deny network outbound private var run DNS Responder
Jul,2,18:35:57,calvisitor-10-105-163-202,kernel,0,,ARPT: 661708.530713: wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f,296,E266,ARP <*> DNS IPV <*> ddr <*> fec <*>
Jul,2,18:36:01,calvisitor-10-105-163-202,kernel,0,,Apple <*> nderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,297,E9,Apple nder bolt Type <*> wait For <*> intel <*> dll reporting supported <*>
Jul,2,18:37:25,authorMacBook-Pro,configd,53,,network changed: v4(en0-:10.105.163.202) v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB,298,E264,network changed <*> <*> DNS Proxy SMB
Jul,2,18:38:31,authorMacBook-Pro,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 2262 seconds.  Ignoring.",299,E3,com apple Safari Safe Browsing Update scheduler evaluate activity told run this job however but the start time isn' for <*> seconds Ignoring
Jul,2,18:38:31,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Inactive,300,E165,Captive Plugin Handler <*> Inactive
Jul,2,18:38:32,authorMacBook-Pro,corecaptured,32639,,CCXPCService::setStreamEventHandler Registered for notification callback.,301,E180,Service set Stream Event Handler Registered for notification callback
Jul,2,18:38:36,calvisitor-10-105-163-202,kernel,0,,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",302,E311,Setting Config enable <*> profile <*> enable <*> profile <*>
Jul,2,18:39:18,calvisitor-10-105-163-202,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,303,E120,Apple Cam system Wake Call message Type <*>
Jul,2,18:40:01,authorMacBook-Pro,kernel,0,,in6_unlink_ifa: IPv6 address 0x77c9114551ab23ab has no prefix,304,E16,<*> link IPv <*> address <*> <*> has prefix
Jul,2,18:40:08,calvisitor-10-105-163-202,configd,53,,network changed: v4(en0:10.105.163.202) v6(en0+:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB,305,E265,network changed <*> fec <*> DNS Proxy<*> 
Jul,2,18:40:21,calvisitor-10-105-163-202,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 318966 seconds.  Ignoring.",306,E189,com apple cloud heartbeat scheduler evaluate activity told run this job however but the start time isn' for <*> seconds Ignoring
Jul,2,18:40:40,calvisitor-10-105-163-202,com.apple.AddressBook.InternetAccountsBridge,32655,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,307,E89,dns client stub Connect Server connect tries <*>
Jul,2,18:40:46,calvisitor-10-105-163-202,kernel,0,,"ARPT: 661856.313502: wl0: MDNS: 0 SRV Recs, 0 TXT Recs",308,E140,ARP <*> DNS <*> Rec <*> TXT Rec
Jul,2,18:53:41,calvisitor-10-105-163-202,kernel,0,,en0: BSSID changed to 5c:50:15:36:bc:03,309,E56,<*> SID changed <*>
Jul,2,18:53:41,calvisitor-10-105-163-202,kernel,0,,en0: channel changed to 6,310,E208,<*> channel changed <*>
Jul,2,18:53:51,calvisitor-10-105-163-202,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 318156 seconds.  Ignoring.",311,E189,com apple cloud heartbeat scheduler evaluate activity told run this job however but the start time isn' for <*> seconds Ignoring
Jul,2,18:54:02,calvisitor-10-105-163-202,com.apple.AddressBook.InternetAccountsBridge,32662,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,312,E89,dns client stub Connect Server connect tries <*>
Jul,2,18:54:36,calvisitor-10-105-163-202,kernel,0,,ARPT: 661915.168735: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:4de9:a101:c96c:f28b,313,E264,ARP <*> DNS IPV <*> ddr <*>
Jul,2,19:21:05,calvisitor-10-105-163-202,com.apple.CDScheduler,258,,Thermal pressure state: 1 Memory pressure state: 0,314,E323,Thermal pressure state <*> Memory pressure state <*>
Jul,2,19:21:15,calvisitor-10-105-163-202,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 3498 seconds.  Ignoring.",315,E3,com apple suggestions harvest scheduler evaluate activity told run this job however but the start time isn' for <*> seconds Ignoring
Jul,2,19:34:33,calvisitor-10-105-163-202,com.apple.geod,30311,,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" UserInfo={NSUnderlyingError=0x7fe133460660 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" UserInfo={NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}",316,E3,Requester failed with Error Domain URL Error Domain Code <*> The request timed out User Info Underlying Error <*> Error Domain FErr Domain Network Code <*> The request timed out User Info Error Failing URL String Key https <*> c Stream Error Domain Key <*> Stream Error Code Key <*> Localized Description The request timed out
Jul,2,19:35:29,calvisitor-10-105-163-202,kernel,0,,ARPT: 662096.028575: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:4de9:a101:c96c:f28b,317,E264,ARP <*> DNS IPV <*> ddr <*>
Jul,2,19:35:32,calvisitor-10-105-163-202,kernel,0,,Apple <*> nderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,318,E9,Apple nder bolt Type <*> wait For <*> intel <*> dll reporting supported <*>
Jul,2,19:48:11,calvisitor-10-105-163-202,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 314896 seconds.  Ignoring.",319,E189,com apple cloud heartbeat scheduler evaluate activity told run this job however but the start time isn' for <*> seconds Ignoring
Jul,2,19:48:20,calvisitor-10-105-163-202,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 106 seconds.  Ignoring.",320,E3,com apple Safari Safe Browsing Update scheduler evaluate activity told run this job however but the start time isn' for <*> seconds Ignoring
Jul,2,19:48:30,calvisitor-10-105-163-202,com.apple.CDScheduler,258,,Thermal pressure state: 0 Memory pressure state: 0,321,E323,Thermal pressure state <*> Memory pressure state <*>
Jul,2,20:01:48,calvisitor-10-105-163-202,kernel,0,,Bluetooth -- LE is supported - Disable LE meta event,322,E157,Bluetooth supported Disable meta event
Jul,2,20:01:48,calvisitor-10-105-163-202,kernel,0,,Apple <*> nderboltNHIType2::waitForOk2Go2Sx - retries = 5,323,E55,Apple nder bolt Type <*> wait For <*> retries <*>
Jul,2,20:01:48,calvisitor-10-105-163-202,Dock,307,,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when= <*>  +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),324,E5,Best App Suggestion Manager notify Best App Changed type options bundle Identifier activity Type dynamic Identifier when confidence device Name device Identifier device Type null Suggested Action Type <*> null opts null when <*> confidence <*> from null Best App Suggestion Manager <*>
Jul,2,20:01:59,calvisitor-10-105-163-202,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 61304 seconds.  Ignoring.",325,E189,com apple Cache Delete daily scheduler evaluate activity told run this job however but the start time isn' for <*> seconds Ignoring
Jul,2,20:15:26,calvisitor-10-105-163-202,kernel,0,,IO <*> nderboltSwitch<0>(0x0)::listenerCallback -  <*> nderbolt HPD packet for route = 0x0 port = 11 unplug = 0,326,E3,nder bolt Switch <*> listener Callback nder bolt packet for route <*> port <*> unplug <*>
Jul,2,20:15:26,calvisitor-10-105-163-202,kernel,0,,AppleCamIn::wakeEventHandlerThread,327,E121,Apple Cam wake Event Handler Thread
Jul,2,20:22:06,calvisitor-10-105-163-202,Dock,307,,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when= <*>  +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),328,E5,Best App Suggestion Manager notify Best App Changed type options bundle Identifier activity Type dynamic Identifier when confidence device Name device Identifier device Type null Suggested Action Type <*> null opts null when <*> confidence <*> from null Best App Suggestion Manager <*>
Jul,2,20:22:38,calvisitor-10-105-163-202,WindowServer,184,,"device_generate_lock_screen_screenshot: authw 0x7fa823962400(2000)[0, 0, 1440, 900] shield 0x7fa82d372000(2001), dev [1440,900]",329,E62,device generate lock screen screenshot thw <*> shield <*> <*> dev <*>
Jul,2,20:43:36,calvisitor-10-105-163-202,locationd,82,,Location icon should now be in state 'Active',330,E224,Location icon should now state ' <*> ctive '
Jul,2,20:50:47,calvisitor-10-105-163-202,ksfetch,32776,, <*> .457 ksfetch[32776/0x7fff79824000] [lvl=2] KSHelperReceiveAllData() KSHelperTool read 1926 bytes from stdin.,331,E32,<*> fetch <*> fff <*> Helper Receive All Data Helper Tool read <*> bytes from std
Jul,2,21:17:07,calvisitor-10-105-163-202,com.apple.WebKit.WebContent,32778,,[21:17:07.529] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92,332,E3,<*> Fig Agglom erat Set Object For Key signalled err <*> Fig String Con former Error Param Err NULL key Library Caches com apple Sources Core Media Core Media <*> Prototypes Legible Output Fig Agglom erat line <*>
Jul,2,21:43:56,calvisitor-10-105-163-202,locationd,82,,Location icon should now be in state 'Inactive',333,E224,Location icon should now state ' <*> ctive '
Jul,2,21:44:16,calvisitor-10-105-163-202,Safari,9852,,tcp_connection_tls_session_error_callback_imp 2103 __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,334,E319,tcp connection tls session error callback imp <*> tcp connection tls session callback write block invoke <*> error <*>
Jul,2,21:46:49,calvisitor-10-105-163-202,syslogd,44,,ASL Sender Statistics,335,E153,ASL Sender Statistics
Jul,2,21:48:53,calvisitor-10-105-163-202,sharingd,30299,,21:48:53.041 : BTLE scanner Powered Off,336,E64,<*> TLE scanner Powered<*> 
Jul,2,22:09:17,calvisitor-10-105-163-202,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,337,E305,send datagram available ping pid <*> failed act ping queued before timing out
Jul,2,22:24:03,authorMacBook-Pro,com.apple.geod,30311,,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7fe13512cf70 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}",338,E7,Requester failed with Error Domain URL Error Domain Code <*> The <*> 
Jul,2,22:24:03,authorMacBook-Pro,kernel,0,,ARPT: 669592.164786: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,339,E129,ARP <*> params <*> max len <*> ffff min len <*> adj len <*>
Jul,2,22:24:04,authorMacBook-Pro,corecaptured,32877,,Received Capture Event,340,E294,Received Capture Event
Jul,2,22:24:14,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Evaluating,341,E164,Captive Plugin Handler <*> Evaluating
Jul,2,22:24:15,authorMacBook-Pro,kernel,0,,Sandbox: QQ(10018) deny(1) mach-lookup com.apple.networking.captivenetworksupport,342,E51,<*>  mach lookup com apple networking captive network support
Jul,2,22:24:18,authorMacBook-Pro,com.apple.AddressBook.InternetAccountsBridge,32885,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,343,E89,dns client stub Connect Server connect tries <*>
Jul,2,22:24:25,authorMacBook-Pro,kernel,0,,Sandbox: com.apple.Addres(32885) deny(1) network-outbound /private/var/run/mDNSResponder,344,E300,Sandbox com apple Add res <*> deny <*> network outbound private var run DNS Responder
Jul,2,22:24:43,authorMacBook-Pro,corecaptured,32877,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,345,E173,File capture Log Run Exiting File capture Log Run
Jul,2,22:32:34,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[22:32:34.846] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,346,E12,<*> Boss fig Playback Boss Pre roll Completed unexpected pre roll complete notification
Jul,2,22:44:55,authorMacBook-Pro,locationd,82,,Location icon should now be in state 'Active',347,E224,Location icon should now state ' <*> ctive '
Jul,2,23:21:43,authorMacBook-Pro,kernel,0,,IO <*> nderboltSwitch<0>(0x0)::listenerCallback -  <*> nderbolt HPD packet for route = 0x0 port = 12 unplug = 0,348,E3,nder bolt Switch <*> listener Callback nder bolt packet for route <*> port <*> unplug <*>
Jul,2,23:22:08,authorMacBook-Pro,kernel,0,,ARPT: 671682.028482: wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f,349,E266,ARP <*> DNS IPV <*> ddr <*> fec <*>
Jul,2,23:22:10,authorMacBook-Pro,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,350,E120,Apple Cam system Wake Call message Type <*>
Jul,2,23:35:17,authorMacBook-Pro,kernel,0,,Apple <*> nderboltNHIType2::prePCIWake - power up complete - took 2 us,351,E9,Apple nder bolt Type <*> pre PCI Wake power complete took <*>
Jul,2,23:35:17,authorMacBook-Pro,kernel,0,,AirPort: Link Down on awdl0. Reason 1 (Unspecified).,352,E109,AirPort Link Down wdl <*> Reason <*> Unspecified
Jul,2,23:35:17,authorMacBook-Pro,syslogd,44,,ASL Sender Statistics,353,E153,ASL Sender Statistics
Jul,2,23:35:17,authorMacBook-Pro,kernel,0,,Apple <*> nderboltGenericHAL::earlyWake - complete - took 1 milliseconds,354,E122,Apple nder bolt Generic HAL early Wake complete took <*> milliseconds
Jul,2,23:35:21,authorMacBook-Pro,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,355,E120,Apple Cam system Wake Call message Type <*>
Jul,2,23:48:54,authorMacBook-Pro,secd,276,,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",356,E313,SOS Account This Device Can Sync With Circle sync with device failure Error Domain com apple security sos error Code <*> Account identity not set User Info Description Account identity not set
Jul,3,00:02:22,authorMacBook-Pro,kernel,0,,Bluetooth -- LE is supported - Disable LE meta event,357,E157,Bluetooth supported Disable meta event
Jul,3,00:02:22,authorMacBook-Pro,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,358,E120,Apple Cam system Wake Call message Type <*>
Jul,3,00:02:27,authorMacBook-Pro,Safari,9852,,tcp_connection_tls_session_error_callback_imp 2115 __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,359,E319,tcp connection tls session error callback imp <*> tcp connection tls session callback write block invoke <*> error <*>
Jul,3,00:27:35,authorMacBook-Pro,ntpd,207,,sigio_handler: sigio_handler_active != 0,360,E312,sig handler sig handler active <*>
Jul,3,00:27:54,authorMacBook-Pro,QQ,10018,,############################## _getSysMsgList,361,E245,getS Msg List
Jul,3,00:41:11,authorMacBook-Pro,syslogd,44,,"Configuration Notice: ASL Module ""com.apple.performance"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.",362,E190,Configuration Notice ASL Module com apple <*>  claims selected messages Those messages may not appear standard system log files the ASL database
Jul,3,00:55:12,authorMacBook-Pro,kernel,0,,"ARPT: 671856.784669: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 18011,",363,E9,ARP <*> Power Source Information Sleep Type <*>  ' External Connected ' Time Remaining ' <*>
Jul,3,01:06:37,authorMacBook-Pro,kernel,0,,Wake reason: ?,364,E335,Wake reason
Jul,3,01:06:37,authorMacBook-Pro,kernel,0,,"en0: channel changed to 132,+1",365,E208,<*> channel changed <*>
Jul,3,01:06:37,authorMacBook-Pro,sharingd,30299,,01:06:37.436 : Scanning mode Contacts Only,366,E70,<*> Scanning mode Contacts Only
Jul,3,01:06:37,authorMacBook-Pro,kernel,0,,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",367,E331,USB MSC Identifier non unique <*>
Jul,3,01:06:48,authorMacBook-Pro,com.apple.CDScheduler,43,,Thermal pressure state: 1 Memory pressure state: 0,368,E323,Thermal pressure state <*> Memory pressure state <*>
Jul,3,01:07:08,authorMacBook-Pro,kernel,0,,"ARPT: 671889.268467: wl0: setup_keepalive: Seq: 2040703749, Ack: 3006590414, Win size: 4096",369,E148,ARP <*> setup keep alive Seq <*> Win size <*>
Jul,3,01:31:00,authorMacBook-Pro,kernel,0,,"ARPT: 671958.142550: wl0: setup_keepalive: Local port: 49791, Remote port: 5223",370,E252,ARP <*> setup keep alive Local port <*> Remote port <*>
Jul,3,01:42:26,authorMacBook-Pro,sharingd,30299,,01:42:26.004 : BTLE scanning stopped,371,E65,<*> TLE scanning st<*> ed
Jul,3,01:54:51,authorMacBook-Pro,sandboxd,129,[32992],com.apple.Addres(32992) deny network-outbound /private/var/run/mDNSResponder,372,E28,com apple Add res <*> deny network outbound private var run DNS Responder
Jul,3,01:58:00,authorMacBook-Pro,ntpd,207,,wake time set +0.270003 s,373,E339,wake time set <*>
Jul,3,01:58:04,authorMacBook-Pro,kernel,0,,"ARPT: 672041.595629: wl0: setup_keepalive: interval 258, retry_interval 30, retry_count 10",374,E30,ARP <*> setup keep alive interval <*> retry interval <*> retry count <*>
Jul,3,02:07:59,authorMacBook-Pro,kernel,0,,Previous sleep cause: 5,375,E293,Previous sleep cause <*>
Jul,3,02:07:59,authorMacBook-Pro,hidd,98,,[HID] [MT] MTActuatorManagement::getActuatorRef Calling MTActuatorOpen() outside of MTTrackpadHIDManager.,376,E37,HID Actuator Management get Actuator Ref Calling Actuator Open outside Trackpad HID Manager
Jul,3,02:08:34,authorMacBook-Pro,kernel,0,,"ARPT: 672113.005012: wl0: setup_keepalive: interval 258, retry_interval 30, retry_count 10",377,E30,ARP <*> setup keep alive interval <*> retry interval <*> retry count <*>
Jul,3,02:08:34,authorMacBook-Pro,kernel,0,,"ARPT: 672113.005034: wl0: setup_keepalive: Seq: 1128495564, Ack: 3106452487, Win size: 4096",378,E148,ARP <*> setup keep alive Seq <*> Win size <*>
Jul,3,02:19:59,authorMacBook-Pro,kernel,0,,ARPT: 672115.511090: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],379,E125,ARP <*> AirPort <*> platform WoW Enable WWE enable
Jul,3,02:20:05,authorMacBook-Pro,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000300,380,E120,Apple Cam system Wake Call message Type <*>
Jul,3,02:32:01,authorMacBook-Pro,Dock,307,,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when= <*>  +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),381,E5,Best App Suggestion Manager notify Best App Changed type options bundle Identifier activity Type dynamic Identifier when confidence device Name device Identifier device Type null Suggested Action Type <*> null opts null when <*> confidence <*> from null Best App Suggestion Manager <*>
Jul,3,03:07:51,authorMacBook-Pro,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,382,E120,Apple Cam system Wake Call message Type <*>
Jul,3,03:07:55,authorMacBook-Pro,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,383,E120,Apple Cam system Wake Call message Type <*>
Jul,3,03:31:43,authorMacBook-Pro,sharingd,30299,,03:31:43.005 : BTLE scanning stopped,384,E66,<*> TLE scanning stopped
Jul,3,03:31:43,authorMacBook-Pro,kernel,0,,in6_unlink_ifa: IPv6 address 0x77c9114551ab225b has no prefix,385,E16,<*> link IPv <*> address <*> has prefix
Jul,3,03:31:43,authorMacBook-Pro,kernel,0,,AppleCamIn::wakeEventHandlerThread,386,E121,Apple Cam wake Event Handler Thread
Jul,3,03:43:40,authorMacBook-Pro,kernel,0,,Previous sleep cause: 5,387,E293,Previous sleep cause <*>
Jul,3,03:43:40,authorMacBook-Pro,kernel,0,,Apple <*> nderboltNHIType2::prePCIWake - power up complete - took 1 us,388,E9,Apple nder bolt Type <*> pre PCI Wake power complete took <*>
Jul,3,03:44:10,authorMacBook-Pro,kernel,0,,ARPT: 672405.912863: wl0: MDNS: IPV6 Addr: 2607:f140:400:a01b:c6b3:1ff:fecd:467f,389,E266,ARP <*> DNS IPV <*> ddr <*> fec <*>
Jul,3,03:55:39,authorMacBook-Pro,locationd,82,,"NETWORK: requery, 0, 0, 0, 0, 252, items, fQueryRetries, 0, fLastRetryTimestamp, 520765684.9",390,E143,NETWORK query <*> items Query Retries <*> Last Retry Timestamp <*>
Jul,3,03:55:49,authorMacBook-Pro,locationd,82,,Location icon should now be in state 'Inactive',391,E224,Location icon should now state ' <*> ctive '
Jul,3,03:56:18,authorMacBook-Pro,mDNSResponder,91,,mDNS_DeregisterInterface: Frequent transitions for interface en0 (10.142.110.44),392,E268,DNS <*>  <*>
Jul,3,04:08:14,authorMacBook-Pro,kernel,0,,ARPT: 672487.663921: wl0: MDNS: IPV6 Addr: 2607:f140:400:a01b:c6b3:1ff:fecd:467f,393,E266,ARP <*> DNS IPV <*> ddr <*> fec <*>
Jul,3,04:19:59,authorMacBook-Pro,sandboxd,129,[33047],com.apple.Addres(33047) deny network-outbound /private/var/run/mDNSResponder,394,E28,com apple Add res <*> deny network outbound private var run DNS Responder
Jul,3,04:31:30,authorMacBook-Pro,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,395,E120,Apple Cam system Wake Call message Type <*>
Jul,3,04:31:31,authorMacBook-Pro,ntpd,207,,wake time set -0.331349 s,396,E339,wake time set <*>
Jul,3,04:43:26,authorMacBook-Pro,kernel,0,,AppleCamIn::wakeEventHandlerThread,397,E121,Apple Cam wake Event Handler Thread
Jul,3,04:43:49,authorMacBook-Pro,sandboxd,129,[33056],com.apple.Addres(33056) deny network-outbound /private/var/run/mDNSResponder,398,E28,com apple Add res <*> deny network outbound private var run DNS Responder
Jul,3,04:55:22,authorMacBook-Pro,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,399,E120,Apple Cam system Wake Call message Type <*>
Jul,3,04:55:22,authorMacBook-Pro,kernel,0,,RTC: PowerByCalendarDate setting ignored,400,E296,Power Calendar Date setting ignored
Jul,3,05:07:13,authorMacBook-Pro,kernel,0,,"en0: channel changed to 132,+1",401,E208,<*> channel changed <*>
Jul,3,05:19:07,authorMacBook-Pro,kernel,0,,"ARPT: 672663.206073: wl0: wl_update_tcpkeep_seq: Original Seq: 2185760336, Ack: 2085655440, Win size: 4096",402,E16,ARP <*> update tcp keep seq Original Seq <*> Win size <*>
Jul,3,05:30:59,authorMacBook-Pro,kernel,0,,Apple <*> nderboltNHIType2::waitForOk2Go2Sx - retries = 5,403,E55,Apple nder bolt Type <*> wait For <*> retries <*>
Jul,3,05:31:00,authorMacBook-Pro,QQ,10018,,button report: 0x80039B7,404,E161,button report <*>
Jul,3,05:31:03,authorMacBook-Pro,kernel,0,,AppleCamIn::handleWakeEvent_gated,405,E119,Apple Cam handle Wake Event gated
Jul,3,05:33:53,authorMacBook-Pro,kernel,0,,ARPT: 672735.825491: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,406,E9,ARP <*> leave Module Powered For Offload will stay
Jul,3,05:33:53,authorMacBook-Pro,kernel,0,,Apple <*> nderboltNHIType2::waitForOk2Go2Sx - retries = 6,407,E55,Apple nder bolt Type <*> wait For <*> retries <*>
Jul,3,05:57:59,authorMacBook-Pro,com.apple.CDScheduler,43,,Thermal pressure state: 1 Memory pressure state: 0,408,E323,Thermal pressure state <*> Memory pressure state <*>
Jul,3,05:58:10,authorMacBook-Pro,com.apple.AddressBook.InternetAccountsBridge,33109,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,409,E89,dns client stub Connect Server connect tries <*>
Jul,3,06:09:46,authorMacBook-Pro,ntpd,207,,sigio_handler: sigio_handler_active != 0,410,E312,sig handler sig handler active <*>
Jul,3,06:09:56,authorMacBook-Pro,com.apple.CDScheduler,258,,Thermal pressure state: 1 Memory pressure state: 0,411,E323,Thermal pressure state <*> Memory pressure state <*>
Jul,3,06:22:02,authorMacBook-Pro,kernel,0,,Sandbox: com.apple.Addres(33119) deny(1) network-outbound /private/var/run/mDNSResponder,412,E300,Sandbox com apple Add res <*> deny <*> network outbound private var run DNS Responder
Jul,3,06:22:20,authorMacBook-Pro,kernel,0,,"ARPT: 672922.026642: wl0: MDNS: 0 SRV Recs, 0 TXT Recs",413,E140,ARP <*> DNS <*> Rec <*> TXT Rec
Jul,3,06:33:47,authorMacBook-Pro,kernel,0,,ARPT: 672925.537944: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],414,E125,ARP <*> AirPort <*> platform WoW Enable WWE enable
Jul,3,06:33:47,authorMacBook-Pro,kernel,0,,ARPT: 672925.539048: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],415,E128,ARP <*> AirPort <*> sync Power State WWE enabled
